"","X1vsX2","X1vsX3","X1vsX4","X1vsX5","X1vsX6","X1vsX7","X1vsX8","X1vsX9","X1vsX10","X2vsX3","X2vsX4","X2vsX5","X2vsX6","X2vsX7","X2vsX8","X2vsX9","X2vsX10","X3vsX4","X3vsX5","X3vsX6","X3vsX7","X3vsX8","X3vsX9","X3vsX10","X4vsX5","X4vsX6","X4vsX7","X4vsX8","X4vsX9","X4vsX10","X5vsX6","X5vsX7","X5vsX8","X5vsX9","X5vsX10","X6vsX7","X6vsX8","X6vsX9","X6vsX10","X7vsX8","X7vsX9","X7vsX10","X8vsX9","X8vsX10","X9vsX10"
"emp_Y15-24_NaceM_N",0.149312583163949,0.149312583163949,0.534824419939005,0.861996874218637,0.539691688337544,0.149312583163949,0.515000675888913,0.539691688337544,0.539691688337544,0.722188899206229,0.149312583163949,0.149312583163949,0.149312583163949,0.613955189779381,0.362229571937238,0.539691688337544,0.539691688337544,0.149312583163949,0.149312583163949,0.149312583163949,0.727755599592342,0.149312583163949,0.364982372796843,0.362229571937238,0.539691688337544,0.938567767460874,0.149312583163949,0.515000675888913,0.539691688337544,0.54218257502054,0.539691688337544,0.155995021366342,0.534824419939005,0.539691688337544,0.564572259880755,0.175378611980652,0.632325330680402,0.679044701223804,0.727755599592342,0.362229571937238,0.539691688337544,0.539691688337544,0.534824419939005,0.938567767460874,NA
"emp_Y25-64_NaceM_N",0.0557648487046048,0.0673060410477239,0.417385080132983,0.23427004518792,0.0557648487046048,0.174274973646619,0.549107715225985,0.930869521372185,0.519029864446815,0.781579431708671,0.0557648487046048,0.0432321459557421,0.57328547691572,0.749648448326338,0.0557648487046048,0.220119041561305,0.134896942644721,0.0557648487046048,0.0557648487046048,0.834464065991652,0.914630733560258,0.0557648487046048,0.23427004518792,0.15284460671632,0.727839178166373,0.0432321459557421,0.145629577683361,0.842034454442713,0.718879478215779,0.914630733560258,0.0432321459557421,0.123836620338179,0.635299838549349,0.617957151980912,0.914630733560258,0.98671692101054,0.0432321459557421,0.105937612491306,0.0557648487046048,0.181514087571811,0.549107715225985,0.437053563025263,0.267622106919202,0.293919640752639,NA
"emp_Y15-24_NaceO-Q",0.344382831104896,0.290219416911326,0.50173833639802,0.909690023083455,0.328029353179804,0.76267884357467,0.463264976704398,0.773560677234493,0.256593967630452,0.976309308540889,0.164682333317771,0.246338666646495,0.884507899265876,0.618882785386985,0.958936351737799,0.851859482734722,0.18303875011742,0.139044351748925,0.164682333317771,0.851859482734722,0.189998950235426,0.958156319173067,0.50173833639802,0.139044351748925,0.441571674552973,0.139044351748925,0.164682333317771,0.164682333317771,0.256593967630452,0.18303875011742,0.164682333317771,0.463264976704398,0.256593967630452,0.50173833639802,0.164682333317771,0.50173833639802,0.924567464100623,0.851859482734722,0.139044351748925,0.559952913289939,0.577223137372703,0.164682333317771,0.852906836262361,0.328029353179804,NA
"emp_Y25-64_NaceO-Q",0.255717673661591,0.306380214806036,0.524430257019832,0.222870353381281,0.306380214806036,0.442022177581952,0.390073454165215,0.94153598150276,0.655820684318369,0.655820684318369,0.132373799184299,0.0545758668486093,0.460534317670075,0.655820684318369,0.698824021898896,0.434311347380021,0.306380214806036,0.12288574558637,0.0545758668486093,0.698824021898896,0.848648484488884,0.933888150332703,0.306380214806036,0.209510298748633,0.434311347380021,0.0802251541756549,0.209510298748633,0.189979340206776,0.655820684318369,0.94153598150276,0.0465837915810771,0.0802251541756549,0.0802251541756549,0.346331811713524,0.655820684318369,0.933888150332703,0.655820684318369,0.268161902797109,0.132373799184299,0.698824021898896,0.346331811713524,0.295675227557334,0.306380214806036,0.25829413247665,NA
"emp_Y15-24_NaceR-U",0.362451870220428,0.315888791644903,0.919623817957886,0.646055699736866,0.339840208552071,0.894746132026281,0.18801162395077,0.600864948036734,0.315888791644903,0.797771410815864,0.473521435705132,0.315888791644903,0.919623817957886,0.473521435705132,0.0609100221273711,0.315888791644903,0.18801162395077,0.339840208552071,0.315888791644903,0.583240284698542,0.0499725030748217,0.011246592173207,0.0499725030748217,0.0330815218018135,0.646055699736866,0.449228142445035,0.919623817957886,0.258186605364087,0.627863646096853,0.344761731517021,0.315888791644903,0.646055699736866,0.452328311803079,0.915176695773092,0.583240284698542,0.337864572122969,0.0330815218018135,0.18801162395077,0.0651367497322702,0.0499725030748217,0.315888791644903,0.18801162395077,0.315888791644903,0.646055699736866,NA
"emp_Y25-64_NaceR-U",0.22499650756409,0.306343000490777,0.674220049513202,0.487413349485167,0.487413349485167,0.509273867126947,0.605931595804679,0.785798199043862,0.349080177143668,0.991305529143728,0.0549934885461845,0.0907492694585858,0.44681368168319,0.523577348586026,0.016507790013338,0.306343000490777,0.016507790013338,0.0283139863856121,0.0796608324860205,0.487413349485167,0.490803115898557,0.016507790013338,0.210916290706429,0.0200089796886562,0.487413349485167,0.605931595804679,0.306343000490777,0.0200089796886562,0.696504864725936,0.0278375067301158,0.828088960626848,0.487413349485167,0.016507790013338,0.843898022853246,0.016507790013338,0.821402124837078,0.110455518326707,0.843898022853246,0.0885704628425384,0.0907492694585858,0.696504864725936,0.220581495816152,0.14585272579157,0.129925997843054,NA
"unemp_Y15-24",0.802241746803834,0.855337575931927,0.878147250984357,0.671737521480939,0.971713360515366,0.258033190939005,0.282890143125802,0.855337575931927,0.802241746803834,0.855337575931927,0.855337575931927,0.258033190939005,0.784023098079804,0.01171730852995,0.258033190939005,0.282890143125802,0.477005451981202,0.94909853263306,0.393494716865546,0.855337575931927,0.258033190939005,0.282890143125802,0.802241746803834,0.809504797524224,0.535722417454038,0.855337575931927,0.258033190939005,0.315033784072132,0.855337575931927,0.855337575931927,0.657175584460326,0.258033190939005,0.333413623021703,0.855337575931927,0.400085398044461,0.258033190939005,0.282890143125802,0.855337575931927,0.802241746803834,0.936297412824782,0.315033784072132,0.282890143125802,0.802241746803834,0.688338888239795,NA
"unemp_YGE25",0.919067773827558,0.836664974054622,0.836664974054622,0.836664974054622,0.806397384667519,0.437290967453004,0.578880351588627,0.836664974054622,0.836664974054622,0.836664974054622,0.667082286549962,0.62011054208352,0.780209423152982,0.437290967453004,0.522649739205128,0.780209423152982,0.667082286549962,0.62011054208352,0.578880351588627,0.836839110170407,0.522649739205128,0.62011054208352,0.836664974054622,0.706669002409897,0.836664974054622,0.522649739205128,0.437290967453004,0.522649739205128,0.62011054208352,0.836664974054622,0.437290967453004,0.379609749078239,0.437290967453004,0.379609749078239,0.437290967453004,0.437290967453004,0.609210577470525,0.836839110170407,0.617748326741491,0.836839110170407,0.780209423152982,0.667082286549962,0.836664974054622,0.780209423152982,NA
"GDP",0.0257646711372819,0.214087322062735,0.544585123949032,0.232359623559538,0.0798853599433813,0.138335422519452,0.597106386499757,0.359996559468314,0.0212768499178467,0.0257646711372819,0.00386782550952062,0.000885480211614915,0.0412898400473214,0.450966085507269,0.0209519501349025,0.0199248276342391,0.00310018167105553,0.0201799612654255,0.00386782550952062,0.117054201540874,0.11402196046689,0.0649013118877252,0.0201799612654255,0.00386782550952062,0.330623645106566,0.00452683000486539,0.0277872489879115,0.117054201540874,0.268907946395827,0.0199248276342391,0.000885480211614915,0.00727182009199516,0.0261032287727865,0.330623645106566,0.00386782550952062,0.225857841815329,0.0199248276342391,0.00553416609290024,0.000885480211614915,0.0985543665250625,0.142768448064504,0.0649013118877252,0.105087772721724,0.0312109796242507,NA
"GVAgr",0.311498628339905,0.311498628339905,0.509997809204743,0.446773862815726,0.356992935138043,0.780414382087389,0.661850823847533,0.345767421413287,0.423599570161776,0.639583808953211,0.345767421413287,0.419585335328457,0.516544001078448,0.311498628339905,0.311498628339905,0.311498628339905,0.516544001078448,0.311498628339905,0.351507258195512,0.419585335328457,0.311498628339905,0.311498628339905,0.311498628339905,0.639583808953211,0.95395682193451,0.654371693514666,0.332113899590016,0.626961767988156,0.311498628339905,0.345767421413287,0.68967401539886,0.509997809204743,0.658706035244807,0.332113899590016,0.477964618714265,0.351507258195512,0.479484229138929,0.345767421413287,0.509997809204743,0.68967401539886,0.311498628339905,0.311498628339905,0.356992935138043,0.44889562118287,NA
"disp_income",0.0112518529381121,0.0462294847745522,0.78358504832316,0.332807640748907,0.0271474923651805,0.0920151814212077,0.389149364252421,0.410396059330495,NA,0.0122442787775196,0.00368791053394489,0.0020581783545843,0.0292658875765327,0.156978491773182,0.0112518529381121,0.0344525578439928,NA,0.013861062860283,0.0112518529381121,0.674127486304998,0.362892854320142,0.0538567552751713,0.095836038505858,NA,0.124979589978621,0.0112518529381121,0.0400817780267044,0.213689440426079,0.246746342402138,NA,0.0112518529381121,0.0271474923651805,0.652922502305659,0.332807640748907,NA,0.592018904202734,0.0538567552751713,0.222980731838715,NA,0.152605246590463,0.389149364252421,NA,0.652922502305659,NA,NA
"training",0.0954376127488116,0.91550248455121,0.325895952600685,0.0372271668423034,0.749568396053696,0.202654161633149,0.986099586231648,0.759287562133851,0.391862264533759,0.216625302558719,0.0733360707587987,0.0134425148220807,0.184843573722338,0.975757660397434,0.0843517851641073,0.325895952600685,0.0733360707587987,0.355059156465816,0.0682825206552388,0.91550248455121,0.355059156465816,0.91550248455121,0.91550248455121,0.505316141793531,0.143832069173434,0.238356671247579,0.184843573722338,0.448307792056919,0.505316141793531,0.986099586231648,0.0372271668423034,0.0682825206552388,0.0843517851641073,0.182546567175489,0.325895952600685,0.325895952600685,0.759287562133851,0.942232778466163,0.325895952600685,0.0983757778677719,0.177252568417653,0.0843517851641073,0.566121640025751,0.334393440620513,NA
"earn_OC1_NaceB-F",0.0643802880945211,0.276407070655074,0.762319181859689,0.33965441797176,0.0743380212293847,NA,0.599299479791294,0.926468442947022,0.762319181859689,0.235854453258444,0.0643802880945211,0.00512621269042613,0.667439287028893,NA,0.0743380212293847,0.170258620352236,0.0833512087401917,0.201127497647781,0.0643802880945211,0.338081601810324,NA,0.235854453258444,0.476651724571365,0.264404430269348,0.762319181859689,0.0643802880945211,NA,0.801176316679574,0.801176316679574,0.916005935054384,0.00512621269042613,NA,0.916005935054384,0.33439656850464,0.926468442947022,NA,0.0743380212293847,0.16318880903236,0.0743380212293847,NA,NA,NA,0.801176316679574,0.926468442947022,NA
"earn_OC2_NaceB-F",0.0595777814809478,0.284392439719177,0.271008779632499,0.281503872633056,0.0595777814809478,NA,0.868870950214457,0.572251654183151,0.633652032815253,0.284392439719177,0.0255605494259204,0.0199164988267753,0.79549332937911,NA,0.0942971711369436,0.0942971711369436,0.10079429000508,0.0595777814809478,0.0595777814809478,0.298269984751326,NA,0.321743941573826,0.264379683277012,0.271008779632499,0.868870950214457,0.0199164988267753,NA,0.1735686007231,0.920698744997375,0.868870950214457,0.0199164988267753,NA,0.206081818251655,0.978425489256002,0.920698744997375,NA,0.0595777814809478,0.0595777814809478,0.0595777814809478,NA,NA,NA,0.0440108359327115,0.0440108359327115,NA
"earn_OC3_NaceB-F",0.0207927852910182,0.130251389832019,0.462749031793147,0.22661383582893,0.0258905663607226,NA,0.802248721499795,0.525623637115045,0.535105210225969,0.126947724139762,0.0187491219082046,0.00247341461587733,0.398043556600581,NA,0.0187491219082046,0.0207927852910182,0.0207927852910182,0.0525055873225917,0.0187491219082046,0.32605025890814,NA,0.132232367072717,0.126947724139762,0.126947724139762,0.827077883737652,0.0187491219082046,NA,0.30394994929205,0.876313335433193,0.888620703897025,0.00247341461587733,NA,0.06997444224076,0.898228689380221,0.941607232118349,NA,0.0207927852910182,0.0209452143991779,0.0209452143991779,NA,NA,NA,0.0207927852910182,0.0207927852910182,NA
"earn_OC4_NaceB-F",0.0706311636926453,0.323866620520331,0.620801824108387,0.323866620520331,0.119460650013485,NA,0.94614954737043,0.792832834240068,0.701199883032539,0.165902142332318,0.0287733236542065,0.00493205210599529,0.354733948172266,NA,0.034435447826254,0.0526881297949266,0.0460447174720531,0.0830521999455123,0.0287733236542065,0.354733948172266,NA,0.168977501607902,0.183205307781473,0.165902142332318,0.599205107316697,0.0287733236542065,NA,0.456776055561915,0.983573128270181,0.893452080703705,0.00493205210599529,NA,0.165902142332318,0.683221978661413,0.849000974695864,NA,0.034435447826254,0.0403522728055963,0.034435447826254,NA,NA,NA,0.456776055561915,0.388252640866752,NA
"earn_OC5_NaceB-F",0.0274450250293934,0.0868460042423165,0.85734765838424,0.290032156719533,0.0274450250293934,NA,0.821772575290444,0.622829545823704,0.913933703417611,0.281778914828587,0.00834708260826798,0.00150482662643702,0.436467047839725,NA,0.0609912333867687,0.0435614442516351,0.0807803041189778,0.0358243332092847,0.00756054942779192,0.55814954942611,NA,0.208010465280791,0.11012910731719,0.210091458805864,0.0463288233087857,0.00373021874571596,NA,0.845468423400599,0.102772064816678,0.913933703417611,0.00111846062661927,NA,0.182669619487419,0.872233580057624,0.222675703275595,NA,0.0609912333867687,0.0254394461299833,0.0435614442516351,NA,NA,NA,0.622829545823704,0.913933703417611,NA
"earn_OC6_NaceB-F",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158926915579968,0.0848914053077116,0.0848914053077116,0.223043544810929,NA,NA,NA,NA,0.158926915579968,0.158926915579968,0.570427380027585,NA,NA,NA,NA,0.879260228489264,0.158926915579968,NA,NA,NA,NA,0.204976417087701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC7_NaceB-F",0.0235013598936022,0.119817794577079,0.542525948820926,0.167097513959167,0.0353358738451451,NA,0.897251618731997,0.542525948820926,0.795199138178497,0.0812409327851646,0.00473325206992819,0.00473325206992819,0.210852826460691,NA,0.00473325206992819,0.00952425182397518,0.0143272710183513,0.0231526941032403,0.0143272710183513,0.209371401366857,NA,0.0290486743596129,0.0468397440646173,0.070326105893166,0.366168196995905,0.00473325206992819,NA,0.326973431906205,0.663011772953885,0.897251618731997,0.00473325206992819,NA,0.167097513959167,0.849754455987076,0.542525948820926,NA,0.00473325206992819,0.00473325206992819,0.00812776833934678,NA,NA,NA,0.070326105893166,0.119817794577079,NA
"earn_OC8_NaceB-F",0.017480931693623,0.0868997887062992,0.886894698551292,0.18200528545545,0.027617669539775,NA,0.707488192612061,0.544961149340407,0.957681474110503,0.0550023084612694,0.0121412061670425,0.00730947523068729,0.18200528545545,NA,0.0121412061670425,0.0121412061670425,0.0186690001347188,0.0457004223934626,0.0121412061670425,0.289646909912575,NA,0.027617669539775,0.0313048153683298,0.0570478541911946,0.228216647987543,0.0160304985625448,NA,0.518240364033779,0.544961149340407,0.963452143964393,0.00730947523068729,NA,0.113921288230803,0.886894698551292,0.428313097840054,NA,0.0121412061670425,0.0121412061670425,0.0220900242136597,NA,NA,NA,0.146815609965472,0.305194003163968,NA
"earn_OC9_NaceB-F",0.0422371978269343,0.176594213731929,0.840005135042202,0.268981662723131,0.0725925322206874,NA,0.884960173749887,0.667210006978178,0.840005135042202,0.161842165161764,0.00906860853681814,0.00906860853681814,0.202737431925706,NA,0.0161829180835488,0.0208438507390102,0.0271912800778942,0.0253382584199288,0.0169101672186106,0.561771893669366,NA,0.0604112279780981,0.068906680282144,0.0964379135311558,0.23289914770794,0.00910365790044401,NA,0.561771893669366,0.494547382267463,0.840005135042202,0.00906860853681814,NA,0.202737431925706,0.840005135042202,0.561771893669366,NA,0.0161829180835488,0.0161829180835488,0.0208438507390102,NA,NA,NA,0.368847020542323,0.561771893669366,NA
"earn_OC1_NaceG-N",0.0299798669512266,0.253105077866324,0.728417227924886,0.58711541055879,0.167319399978032,NA,0.804231887294912,0.727679829755858,0.466082292506395,0.289886103343464,0.0566243054850207,0.00363966469196286,0.58711541055879,NA,0.00549234312097529,0.0184446254795178,0.00363966469196286,0.261511346678947,0.068180092184481,0.728417227924886,NA,0.298062042591574,0.58711541055879,0.253105077866324,0.90193288449608,0.20006975947452,NA,0.70976248634014,0.70976248634014,0.70976248634014,0.0489829409581741,NA,0.414365469565967,0.414365469565967,0.466082292506395,NA,0.261511346678947,0.533230146566311,0.204321329033073,NA,NA,NA,0.70976248634014,0.326662788647623,NA
"earn_OC2_NaceG-N",0.0718873068155465,0.203339423614051,0.339182849542207,0.363095559922013,0.0846367239901313,NA,0.681098727569716,0.341897800856313,0.673446844847597,0.341897800856313,0.0170383681440085,0.0170383681440085,0.7985750790791,NA,0.104660477283552,0.0718873068155465,0.104660477283552,0.0558807321953408,0.0558807321953408,0.429219918856409,NA,0.284979436730285,0.13093523121435,0.203339423614051,0.714386780853852,0.0170383681440085,NA,0.104660477283552,0.409669975811948,0.7985750790791,0.0170383681440085,NA,0.138202205599223,0.341897800856313,0.988421485965804,NA,0.120546369711211,0.0718873068155465,0.104660477283552,NA,NA,NA,0.155501089259521,0.238688316482022,NA
"earn_OC3_NaceG-N",0.0351050041146798,0.151569207817445,0.583855023172577,0.358585922102788,0.128821400726305,NA,0.928278497976788,0.518957308490859,0.518957308490859,0.159285228785867,0.0180072902030909,0.0110423273784077,0.43331269394175,NA,0.0351050041146798,0.0425746325974994,0.0425746325974994,0.0595189253506592,0.0351050041146798,0.776848653520766,NA,0.151569207817445,0.151569207817445,0.151569207817445,0.563609198842057,0.0639002626898066,NA,0.518957308490859,0.563609198842057,0.563609198842057,0.0351050041146798,NA,0.334716964553035,0.823408930624312,0.823408930624312,NA,0.162122071669552,0.159285228785867,0.159285228785867,NA,NA,NA,0.444371914716684,0.444371914716684,NA
"earn_OC4_NaceG-N",0.045471192774987,0.140860261499793,0.733665879688398,0.436737650147835,0.0690536495103307,NA,0.702297355663436,0.579001960715789,0.464608375782937,0.200200629898721,0.0380207511480428,0.0165083577111996,0.414013231776203,NA,0.0472713275073884,0.0472713275073884,0.046028731605579,0.101771241330787,0.046028731605579,0.622032044106759,NA,0.227355288015949,0.14625787767219,0.129562358099984,0.591105344467875,0.0472713275073884,NA,0.549984697406219,0.624812588606682,0.547432557280324,0.0339387372546798,NA,0.266942962682484,0.825002747144568,0.622032044106759,NA,0.129562358099984,0.0874544916937614,0.0692419538399416,NA,NA,NA,0.464608375782937,0.428031642790323,NA
"earn_OC5_NaceG-N",0.0289976306918972,0.0901555735915028,0.715536448840401,0.222745915042957,0.0289976306918972,NA,0.816368823431692,0.579637835785964,0.691576613135159,0.349903973128792,0.025928221091619,0.0141417391845633,0.579637835785964,NA,0.0560007317644603,0.0674004409696054,0.0747445266642037,0.0561505477122116,0.025928221091619,0.41267255293796,NA,0.0747445266642037,0.0827991542760502,0.0901555735915028,0.384727716554232,0.025928221091619,NA,0.579637835785964,0.691576613135159,0.803152693463877,0.0141417391845633,NA,0.208724993253,0.816368823431692,0.715536448840401,NA,0.025928221091619,0.025928221091619,0.0277518336583409,NA,NA,NA,0.369843568395714,0.41267255293796,NA
"earn_OC6_NaceG-N",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345871391416911,0.0614760137551719,0.0273501283497873,0.278781491325491,NA,0.0210898732925938,NA,0.0614760137551719,0.0932503079359182,0.0614760137551719,0.842830980081483,NA,0.0841345722570937,NA,0.174631633480923,0.860829231359193,0.163043731359859,NA,0.467683900571389,NA,0.842830980081483,0.077610104151422,NA,0.467683900571389,NA,0.842830980081483,NA,0.0202170233515635,NA,0.0210898732925938,NA,NA,NA,NA,0.238521943448664,NA
"earn_OC7_NaceG-N",0.0396056162133278,0.179879722371865,0.621233654891196,0.264338033318768,0.0703978456785306,NA,0.733799515613747,0.344908697531279,0.783985880166534,0.141486256923339,0.000598424993224442,0.000598424993224442,0.102235662508738,NA,0.0133082013882623,0.00981074443015606,0.0222316191764,0.0138582523551121,0.0100473218614793,0.390302088135022,NA,0.141486256923339,0.0706322316722828,0.141486256923339,0.264104739711118,5.28948176354972e-05,NA,0.0396056162133278,0.0396056162133278,0.961584606172306,0.000598424993224442,NA,0.0739861269137154,0.356664142738718,0.539395657976723,NA,0.00133941833185924,0.000173993874192334,0.000504240086212407,NA,NA,NA,0.141486256923339,0.267387481037102,NA
"earn_OC8_NaceG-N",0.0547241110922996,0.147834553502028,0.833208892654496,0.15305827427819,0.10990782908656,NA,0.833208892654496,0.380145333333989,0.668020731904357,0.348805696258854,0.0135829903350497,0.00985910414895469,0.124999502648951,NA,0.021567576994694,0.020389696567319,0.0351572602440545,0.0389009404678909,0.0175655422791467,0.832668736413133,NA,0.0946202778381919,0.080796241075344,0.10990782908656,0.124999502648951,0.0135829903350497,NA,0.422444519159694,0.15305827427819,0.422444519159694,0.00985910414895469,NA,0.10990782908656,0.790511963391253,0.688878001436569,NA,0.0179254051811674,0.0135829903350497,0.0199303223143332,NA,NA,NA,0.080796241075344,0.10990782908656,NA
"earn_OC9_NaceG-N",0.0400918368752412,0.129253050044036,0.903571543788705,0.330807196726987,0.0473527909272446,NA,0.86128776792394,0.634790670520743,0.770383962039221,0.311813050755337,0.0142436425406425,0.0135676684808361,0.478049485402853,NA,0.0281323737279468,0.0369728233377935,0.0400918368752412,0.0369728233377935,0.0305791052035274,0.478049485402853,NA,0.0400918368752412,0.0531329176156694,0.0690502319363459,0.330807196726987,0.0135676684808361,NA,0.597895242850296,0.477571019613557,0.681530925400029,0.0135676684808361,NA,0.28130386280051,0.934076096694484,0.770383962039221,NA,0.0135676684808361,0.0142436425406425,0.0186784648366485,NA,NA,NA,0.041412905286151,0.0531329176156694,NA
"earn_OC1_NaceP-S",0.0160154675807183,0.129701751138164,0.95401385516636,0.852802330552213,0.0474494597756867,NA,0.965260222212952,0.965260222212952,0.95401385516636,0.216916553330811,0.0160154675807183,0.000475243835771023,0.315542502310585,NA,0.0474494597756867,0.0160154675807183,0.0160154675807183,0.142879053438699,0.0474494597756867,0.845298981701971,NA,0.239746297942859,0.276928135996273,0.241996983503908,0.95401385516636,0.0485937968650394,NA,0.95401385516636,0.95401385516636,0.852802330552213,0.0160154675807183,NA,0.845298981701971,0.383617849440943,0.216916553330811,NA,0.111173381811102,0.119508649922993,0.109116166605813,NA,NA,NA,0.979049248388359,0.965260222212952,NA
"earn_OC2_NaceP-S",0.0151784776038111,0.0643924222753127,0.960757624455221,0.714387898807475,0.0706586922558688,NA,0.782668401263488,0.370336845056985,0.169901468985903,0.137107867137655,0.0052973778404726,0.00187356581494977,0.119077177959367,NA,0.0246996763598011,0.0118993781703548,0.00886933233402193,0.03816320809472,0.0217143354552683,0.714387898807475,NA,0.0847956790761239,0.0706586922558688,0.0588179584922675,0.631968495350772,0.0588179584922675,NA,0.714387898807475,0.161788693254811,0.0847956790761239,0.0496476524270247,NA,0.483645883325136,0.0588179584922675,0.032071876567526,NA,0.0943797997464224,0.0722889312211852,0.0588179584922675,NA,NA,NA,0.631968495350772,0.466711537462329,NA
"earn_OC3_NaceP-S",0.00157790344896809,0.0167713190462913,0.657180411363746,0.853452574995314,0.00344063159211448,NA,0.227473752220225,0.185961395323306,0.083612171301007,0.0345299477436521,0.00107178597140537,0.00107178597140537,0.142967423894435,NA,0.00198726165092264,0.00198726165092264,0.00157790344896809,0.0167713190462913,0.0112929284120503,0.276761699105828,NA,0.0764274308925868,0.0476549746144476,0.0340632547211708,0.499065168260229,0.00344063159211448,NA,0.203209569848634,0.0972595468434893,0.0537447885444991,0.00198726165092264,NA,0.160815436007725,0.163851134531981,0.0702955108226019,NA,0.0196269691215042,0.0126571188107361,0.00826703739408894,NA,NA,NA,0.130567511213926,0.0972595468434893,NA
"earn_OC4_NaceP-S",0.0118415399805009,0.0704901993732468,0.899237570328126,0.49898647220632,0.0174509868609568,NA,0.49898647220632,0.26359990284104,0.217480212492531,0.0728027478887414,0.0113723581556875,0.00641528481827133,0.217480212492531,NA,0.012965897647131,0.00974412539702807,0.00974412539702807,0.069649259649386,0.0172481207846887,0.339897157369112,NA,0.132047124414876,0.0605649758253453,0.0524119074522413,0.412574164137041,0.0172481207846887,NA,0.49898647220632,0.237295089245161,0.205146143006774,0.00974412539702807,NA,0.205146143006774,0.26359990284104,0.205146143006774,NA,0.0367320690576195,0.0164537938356443,0.0138776046464378,NA,NA,NA,0.217480212492531,0.205146143006774,NA
"earn_OC5_NaceP-S",0.00825032993281983,0.0677185852733117,0.83030023495759,0.257641820784013,0.0153609620017141,NA,0.541331098810318,0.369144073713597,0.391349298152218,0.0872843833965262,0.00346574742389107,0.00085130022233254,0.251321708319573,NA,0.00512102451732252,0.00512102451732252,0.00512102451732252,0.0262655590543983,0.00512102451732252,0.309771421226726,NA,0.0688422153657115,0.0594582767782166,0.0605836910649271,0.0841646193270544,0.00512102451732252,NA,0.391349298152218,0.139480782095411,0.155855547549372,0.000965828220471299,NA,0.0594582767782166,0.421947181703883,0.521170883278397,NA,0.00825032993281983,0.00825032993281983,0.00825032993281983,NA,NA,NA,0.126719502001857,0.129984702598845,NA
"earn_OC6_NaceP-S",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25968029482869,0.0234725382514909,0.0140028951563336,0.262763841978137,NA,0.192663135565466,NA,NA,0.0959833620302972,0.0234725382514909,0.962325531845181,NA,0.609834925482988,NA,NA,0.218370912520973,0.134810516540078,NA,0.315381218306978,NA,NA,0.0462319053920058,NA,0.186904372959473,NA,NA,NA,0.609834925482988,NA,NA,NA,NA,NA,NA,NA,NA
"earn_OC7_NaceP-S",0.0166548079299416,0.0832652686934635,0.616934874413849,0.505377513326675,0.0213193147175588,NA,0.457478534543422,0.48315883112407,NA,0.0832652686934635,0.000620703910817784,0.0032517306197655,0.0832652686934635,NA,0.00706665734814583,0.00452096778217408,NA,0.00640676171493483,0.0145055122343773,0.331236296703407,NA,0.0832652686934635,0.0303716206093996,NA,0.172679554373057,0.000164571368100523,NA,0.0869360424989739,0.00706665734814583,NA,0.00427564476686709,NA,0.133993074257287,0.471564959676644,NA,NA,0.00640676171493483,0.00167875775175056,NA,NA,NA,NA,0.140024442451416,NA,NA
"earn_OC8_NaceP-S",0.0325556570701608,0.139399630560048,0.695314959340658,0.611933235662444,0.0325556570701608,NA,0.531512300044707,0.909932020407648,NA,0.299619155234487,0.00319915564782737,0.00543315610661753,0.531512300044707,NA,0.0266014858029005,0.0226577815698483,NA,0.018003020613155,0.0226577815698483,0.401739428735752,NA,0.140373410948526,0.120540159126749,NA,0.231596008168987,0.000657815400115684,NA,0.220480989413726,0.140373410948526,NA,0.00543315610661753,NA,0.185047776348325,0.777812827858528,NA,NA,0.018003020613155,0.00723080621614731,NA,NA,NA,NA,0.401739428735752,NA,NA
"earn_OC9_NaceP-S",0.0117635505461967,0.0592565664132093,0.954753250472046,0.226249243676594,0.0225005307050262,NA,0.813596213728656,0.230294797629702,0.324915701665942,0.161085388925677,0.00495174447812305,0.00226868459677618,0.281780617476181,NA,0.0117635505461967,0.00917145439057814,0.00969147462411326,0.0211455610465109,0.00917145439057814,0.633803508104826,NA,0.0639336820978283,0.0419177712686754,0.0530954259042701,0.148264725923777,0.00969147462411326,NA,0.64839247869959,0.128350011953883,0.18883279839606,0.00382004512740159,NA,0.148264725923777,0.27896465277183,0.57597280346514,NA,0.0278088037500593,0.015042808690181,0.020842131029799,NA,NA,NA,0.246038628813578,0.288713496416542,NA
"expend_ED5-8",0.00200694926634471,0.0176780790941882,0.291626194357195,0.0926789344017958,0.0559427838096851,NA,0.0190969492959661,0.188203141020654,NA,0.0742483575109043,0.018706227809389,0.00200694926634471,0.0270349838311778,NA,0.259885324439191,0.0742483575109043,NA,0.0742483575109043,0.01676977009016,0.259885324439191,NA,0.336277820430164,0.259885324439191,NA,0.0926789344017958,0.275813885774008,NA,0.0926789344017958,0.495518326913184,NA,0.0190969492959661,NA,0.020092009271203,0.138867030257914,NA,NA,0.188203141020654,0.868371575229303,NA,NA,NA,NA,0.259885324439191,NA,NA
